chr1D	0	1000000	1	.	+	24
chr1D	1000000	2000000	2	.	+	48
chr1D	2000000	3000000	3	.	+	29
chr1D	3000000	4000000	4	.	+	30
chr1D	4000000	5000000	5	.	+	24
chr1D	5000000	6000000	6	.	+	41
chr1D	6000000	7000000	7	.	+	30
chr1D	7000000	8000000	8	.	+	59
chr1D	8000000	9000000	9	.	+	31
chr1D	9000000	10000000	10	.	+	37
chr1D	10000000	11000000	11	.	+	19
chr1D	11000000	12000000	12	.	+	21
chr1D	12000000	13000000	13	.	+	38
chr1D	13000000	14000000	14	.	+	30
chr1D	14000000	15000000	15	.	+	60
chr1D	15000000	16000000	16	.	+	22
chr1D	16000000	17000000	17	.	+	16
chr1D	17000000	18000000	18	.	+	34
chr1D	18000000	19000000	19	.	+	44
chr1D	19000000	20000000	20	.	+	11
chr1D	20000000	21000000	21	.	+	33
chr1D	21000000	22000000	22	.	+	22
chr1D	22000000	23000000	23	.	+	28
chr1D	23000000	24000000	24	.	+	38
chr1D	24000000	25000000	25	.	+	38
chr1D	25000000	26000000	26	.	+	18
chr1D	26000000	27000000	27	.	+	30
chr1D	27000000	28000000	28	.	+	43
chr1D	28000000	29000000	29	.	+	59
chr1D	29000000	30000000	30	.	+	54
chr1D	30000000	31000000	31	.	+	43
chr1D	31000000	32000000	32	.	+	26
chr1D	32000000	33000000	33	.	+	20
chr1D	33000000	34000000	34	.	+	39
chr1D	34000000	35000000	35	.	+	59
chr1D	35000000	36000000	36	.	+	60
chr1D	36000000	37000000	37	.	+	43
chr1D	37000000	38000000	38	.	+	38
chr1D	38000000	39000000	39	.	+	39
chr1D	39000000	40000000	40	.	+	26
chr1D	40000000	41000000	41	.	+	19
chr1D	41000000	42000000	42	.	+	36
chr1D	42000000	43000000	43	.	+	35
chr1D	43000000	44000000	44	.	+	64
chr1D	44000000	45000000	45	.	+	49
chr1D	45000000	46000000	46	.	+	45
chr1D	46000000	47000000	47	.	+	27
chr1D	47000000	48000000	48	.	+	35
chr1D	48000000	49000000	49	.	+	43
chr1D	49000000	50000000	50	.	+	23
chr1D	50000000	51000000	51	.	+	9
chr1D	51000000	52000000	52	.	+	36
chr1D	52000000	53000000	53	.	+	49
chr1D	53000000	54000000	54	.	+	10
chr1D	54000000	55000000	55	.	+	45
chr1D	55000000	56000000	56	.	+	24
chr1D	56000000	57000000	57	.	+	53
chr1D	57000000	58000000	58	.	+	38
chr1D	58000000	59000000	59	.	+	11
chr1D	59000000	60000000	60	.	+	35
chr1D	60000000	61000000	61	.	+	37
chr1D	61000000	62000000	62	.	+	38
chr1D	62000000	63000000	63	.	+	40
chr1D	63000000	64000000	64	.	+	43
chr1D	64000000	65000000	65	.	+	27
chr1D	65000000	66000000	66	.	+	36
chr1D	66000000	67000000	67	.	+	33
chr1D	67000000	68000000	68	.	+	32
chr1D	68000000	69000000	69	.	+	35
chr1D	69000000	70000000	70	.	+	30
chr1D	70000000	71000000	71	.	+	42
chr1D	71000000	72000000	72	.	+	25
chr1D	72000000	73000000	73	.	+	23
chr1D	73000000	74000000	74	.	+	39
chr1D	74000000	75000000	75	.	+	30
chr1D	75000000	76000000	76	.	+	40
chr1D	76000000	77000000	77	.	+	37
chr1D	77000000	78000000	78	.	+	48
chr1D	78000000	79000000	79	.	+	63
chr1D	79000000	80000000	80	.	+	33
chr1D	80000000	81000000	81	.	+	28
chr1D	81000000	82000000	82	.	+	21
chr1D	82000000	83000000	83	.	+	47
chr1D	83000000	84000000	84	.	+	43
chr1D	84000000	85000000	85	.	+	32
chr1D	85000000	86000000	86	.	+	17
chr1D	86000000	87000000	87	.	+	31
chr1D	87000000	88000000	88	.	+	38
chr1D	88000000	89000000	89	.	+	37
chr1D	89000000	90000000	90	.	+	42
chr1D	90000000	91000000	91	.	+	45
chr1D	91000000	92000000	92	.	+	54
chr1D	92000000	93000000	93	.	+	34
chr1D	93000000	94000000	94	.	+	304
chr1D	94000000	95000000	95	.	+	928
chr1D	95000000	96000000	96	.	+	365
chr1D	96000000	97000000	97	.	+	46
chr1D	97000000	98000000	98	.	+	23
chr1D	98000000	99000000	99	.	+	29
chr1D	99000000	100000000	100	.	+	19
chr1D	100000000	101000000	101	.	+	20
chr1D	101000000	102000000	102	.	+	27
