Chr1A	0	5000000	1	.	+	0.0019444
Chr1A	5000000	10000000	2	.	+	0.0056428
Chr1A	10000000	15000000	3	.	+	0.0039314
Chr1A	15000000	20000000	4	.	+	0.0021116
Chr1A	20000000	25000000	5	.	+	0.0033848
Chr1A	25000000	30000000	6	.	+	0.0041576
Chr1A	30000000	35000000	7	.	+	0.0044324
Chr1A	35000000	40000000	8	.	+	0.0042918
Chr1A	40000000	45000000	9	.	+	0.0020560
Chr1A	45000000	50000000	10	.	+	0.0131714
Chr1A	50000000	55000000	11	.	+	0.0070634
Chr1A	55000000	60000000	12	.	+	0.0027770
Chr1A	60000000	65000000	13	.	+	0.0018948
Chr1A	65000000	70000000	14	.	+	0.0025112
Chr1A	70000000	75000000	15	.	+	0.0062546
Chr1A	75000000	80000000	16	.	+	0.0016692
Chr1A	80000000	85000000	17	.	+	0.0051632
Chr1A	85000000	90000000	18	.	+	0.0031948
Chr1A	90000000	95000000	19	.	+	0.0047462
Chr1A	95000000	100000000	20	.	+	0.0025176
Chr1A	100000000	105000000	21	.	+	0.0026634
Chr1A	105000000	110000000	22	.	+	0.0018960
Chr1A	110000000	115000000	23	.	+	0.0060196
Chr1A	115000000	120000000	24	.	+	0.0084704
Chr1A	120000000	125000000	25	.	+	0.0056970
Chr1A	125000000	130000000	26	.	+	0.0028496
Chr1A	130000000	135000000	27	.	+	0.0019956
Chr1A	135000000	140000000	28	.	+	0.0051344
Chr1A	140000000	145000000	29	.	+	0.0070142
Chr1A	145000000	150000000	30	.	+	0.0054036
Chr1A	150000000	155000000	31	.	+	0.0012220
Chr1A	155000000	160000000	32	.	+	0.0031538
Chr1A	160000000	165000000	33	.	+	0.0013290
Chr1A	165000000	170000000	34	.	+	0.0008116
Chr1A	170000000	175000000	35	.	+	0.0004610
Chr1A	175000000	180000000	36	.	+	0.0002718
Chr1A	180000000	185000000	37	.	+	0.0004744
Chr1A	185000000	190000000	38	.	+	0.0079128
Chr1A	190000000	195000000	39	.	+	0.0008716
Chr1A	195000000	200000000	40	.	+	0.0008214
Chr1A	200000000	205000000	41	.	+	0.0001804
Chr1A	205000000	210000000	42	.	+	0.0160166
Chr1A	210000000	215000000	43	.	+	0.0007768
Chr1A	215000000	220000000	44	.	+	0.0003304
Chr1A	220000000	225000000	45	.	+	0.0036628
Chr1A	225000000	230000000	46	.	+	0.0013694
Chr1A	230000000	235000000	47	.	+	0.0011604
Chr1A	235000000	240000000	48	.	+	0.0025692
Chr1A	240000000	245000000	49	.	+	0.0041232
Chr1A	245000000	250000000	50	.	+	0.0017306
Chr1A	250000000	255000000	51	.	+	0.0187266
Chr1A	255000000	260000000	52	.	+	0.0014960
Chr1A	260000000	265000000	53	.	+	0.0008808
Chr1A	265000000	270000000	54	.	+	0.0011336
Chr1A	270000000	275000000	55	.	+	0.0050436
Chr1A	275000000	280000000	56	.	+	0.0057512
Chr1A	280000000	285000000	57	.	+	0.0008720
Chr1A	285000000	290000000	58	.	+	0.0022802
Chr1A	290000000	295000000	59	.	+	0.0031106
Chr1A	295000000	300000000	60	.	+	0.0013128
Chr1A	300000000	305000000	61	.	+	0.0023570
Chr1A	305000000	310000000	62	.	+	0.0054728
Chr1A	310000000	315000000	63	.	+	0.0015538
Chr1A	315000000	320000000	64	.	+	0.0039528
Chr1A	320000000	325000000	65	.	+	0.0010592
Chr1A	325000000	330000000	66	.	+	0.0018766
Chr1A	330000000	335000000	67	.	+	0.0052144
Chr1A	335000000	340000000	68	.	+	0.0059740
Chr1A	340000000	345000000	69	.	+	0.0011832
Chr1A	345000000	350000000	70	.	+	0.0012296
Chr1A	350000000	355000000	71	.	+	0.0071450
Chr1A	355000000	360000000	72	.	+	0.0028222
Chr1A	360000000	365000000	73	.	+	0.0015624
Chr1A	365000000	370000000	74	.	+	0.0013754
Chr1A	370000000	375000000	75	.	+	0.0140830
Chr1A	375000000	380000000	76	.	+	0.0077470
Chr1A	380000000	385000000	77	.	+	0.0093178
Chr1A	385000000	390000000	78	.	+	0.0018944
Chr1A	390000000	395000000	79	.	+	0.0041132
Chr1A	395000000	400000000	80	.	+	0.0038586
Chr1A	400000000	405000000	81	.	+	0.0084318
Chr1A	405000000	410000000	82	.	+	0.0012470
Chr1A	410000000	415000000	83	.	+	0.0047096
Chr1A	415000000	420000000	84	.	+	0.0033030
Chr1A	420000000	425000000	85	.	+	0.0089162
Chr1A	425000000	430000000	86	.	+	0.0052736
Chr1A	430000000	435000000	87	.	+	0.0019586
Chr1A	435000000	440000000	88	.	+	0.0309352
Chr1A	440000000	445000000	89	.	+	0.0123544
Chr1A	445000000	450000000	90	.	+	0.0011094
Chr1A	450000000	455000000	91	.	+	0.0084592
Chr1A	455000000	460000000	92	.	+	0.0021302
Chr1A	460000000	465000000	93	.	+	0.0020252
Chr1A	465000000	470000000	94	.	+	0.0143186
Chr1A	470000000	475000000	95	.	+	0.0021266
Chr1A	475000000	480000000	96	.	+	0.0016272
Chr1A	480000000	485000000	97	.	+	0.0105710
Chr1A	485000000	490000000	98	.	+	0.0091232
Chr1A	490000000	495000000	99	.	+	0.0020038
Chr1A	495000000	500000000	100	.	+	0.0020596
Chr1A	500000000	505000000	101	.	+	0.0035864
Chr1A	505000000	510000000	102	.	+	0.0042024
Chr1A	510000000	515000000	103	.	+	0.0018626
Chr1A	515000000	520000000	104	.	+	0.0028374
Chr1A	520000000	525000000	105	.	+	0.0031010
Chr1A	525000000	530000000	106	.	+	0.0012936
Chr1A	530000000	535000000	107	.	+	0.0067916
Chr1A	535000000	540000000	108	.	+	0.0037414
Chr1A	540000000	545000000	109	.	+	0.0046036
Chr1A	545000000	550000000	110	.	+	0.0284406
Chr1A	550000000	555000000	111	.	+	0.0019454
Chr1A	555000000	560000000	112	.	+	0.0037104
Chr1A	560000000	565000000	113	.	+	0.0024522
Chr1A	565000000	570000000	114	.	+	0.0102010
Chr1A	570000000	575000000	115	.	+	0.0040234
Chr1A	575000000	580000000	116	.	+	0.0036466
Chr1A	580000000	585000000	117	.	+	0.0028836
Chr1A	585000000	590000000	118	.	+	0.0108304
Chr1A	590000000	595000000	119	.	+	0.0023594
Chr1A	595000000	598660471	120	.	+	0.0070242
Chr1B	0	5000000	121	.	+	0.0025298
Chr1B	5000000	10000000	122	.	+	0.0058696
Chr1B	10000000	15000000	123	.	+	0.0023594
Chr1B	15000000	20000000	124	.	+	0.0068468
Chr1B	20000000	25000000	125	.	+	0.0021350
Chr1B	25000000	30000000	126	.	+	0.0028446
Chr1B	30000000	35000000	127	.	+	0.0119556
Chr1B	35000000	40000000	128	.	+	0.0020416
Chr1B	40000000	45000000	129	.	+	0.0082774
Chr1B	45000000	50000000	130	.	+	0.0016978
Chr1B	50000000	55000000	131	.	+	0.0124876
Chr1B	55000000	60000000	132	.	+	0.0038518
Chr1B	60000000	65000000	133	.	+	0.0204444
Chr1B	65000000	70000000	134	.	+	0.0021296
Chr1B	70000000	75000000	135	.	+	0.0017354
Chr1B	75000000	80000000	136	.	+	0.0018378
Chr1B	80000000	85000000	137	.	+	0.0037902
Chr1B	85000000	90000000	138	.	+	0.0008254
Chr1B	90000000	95000000	139	.	+	0.0022934
Chr1B	95000000	100000000	140	.	+	0.0108204
Chr1B	100000000	105000000	141	.	+	0.0154204
Chr1B	105000000	110000000	142	.	+	0.0034278
Chr1B	110000000	115000000	143	.	+	0.0090454
Chr1B	115000000	120000000	144	.	+	0.0063936
Chr1B	120000000	125000000	145	.	+	0.0290832
Chr1B	125000000	130000000	146	.	+	0.0118004
Chr1B	130000000	135000000	147	.	+	0.0039610
Chr1B	135000000	140000000	148	.	+	0.0015622
Chr1B	140000000	145000000	149	.	+	0.0013340
Chr1B	145000000	150000000	150	.	+	0.0064568
Chr1B	150000000	155000000	151	.	+	0.0018668
Chr1B	155000000	160000000	152	.	+	0.0018806
Chr1B	160000000	165000000	153	.	+	0.0033946
Chr1B	165000000	170000000	154	.	+	0.0012566
Chr1B	170000000	175000000	155	.	+	0.0041214
Chr1B	175000000	180000000	156	.	+	0.0040328
Chr1B	180000000	185000000	157	.	+	0.0026540
Chr1B	185000000	190000000	158	.	+	0.0008830
Chr1B	190000000	195000000	159	.	+	0.0015302
Chr1B	195000000	200000000	160	.	+	0.0013580
Chr1B	200000000	205000000	161	.	+	0.0017818
Chr1B	205000000	210000000	162	.	+	0.0047678
Chr1B	210000000	215000000	163	.	+	0.0027520
Chr1B	215000000	220000000	164	.	+	0.0012376
Chr1B	220000000	225000000	165	.	+	0.0007858
Chr1B	225000000	230000000	166	.	+	0.0007528
Chr1B	230000000	235000000	167	.	+	0.0036712
Chr1B	235000000	240000000	168	.	+	0.0008924
Chr1B	240000000	245000000	169	.	+	0.0012298
Chr1B	245000000	250000000	170	.	+	0.0005396
Chr1B	250000000	255000000	171	.	+	0.0004076
Chr1B	255000000	260000000	172	.	+	0.0017114
Chr1B	260000000	265000000	173	.	+	0.0017020
Chr1B	265000000	270000000	174	.	+	0.0108584
Chr1B	270000000	275000000	175	.	+	0.0116164
Chr1B	275000000	280000000	176	.	+	0.0011402
Chr1B	280000000	285000000	177	.	+	0.0009100
Chr1B	285000000	290000000	178	.	+	0.0033190
Chr1B	290000000	295000000	179	.	+	0.0010440
Chr1B	295000000	300000000	180	.	+	0.0006772
Chr1B	300000000	305000000	181	.	+	0.0149134
Chr1B	305000000	310000000	182	.	+	0.0271132
Chr1B	310000000	315000000	183	.	+	0.0059478
Chr1B	315000000	320000000	184	.	+	0.0054562
Chr1B	320000000	325000000	185	.	+	0.0030070
Chr1B	325000000	330000000	186	.	+	0.0029938
Chr1B	330000000	335000000	187	.	+	0.0017296
Chr1B	335000000	340000000	188	.	+	0.0011322
Chr1B	340000000	345000000	189	.	+	0.0102554
Chr1B	345000000	350000000	190	.	+	0.0022504
Chr1B	350000000	355000000	191	.	+	0.0033626
Chr1B	355000000	360000000	192	.	+	0.0017570
Chr1B	360000000	365000000	193	.	+	0.0048758
Chr1B	365000000	370000000	194	.	+	0.0076596
Chr1B	370000000	375000000	195	.	+	0.0022088
Chr1B	375000000	380000000	196	.	+	0.0019302
Chr1B	380000000	385000000	197	.	+	0.0011180
Chr1B	385000000	390000000	198	.	+	0.0258166
Chr1B	390000000	395000000	199	.	+	0.0085272
Chr1B	395000000	400000000	200	.	+	0.0050926
Chr1B	400000000	405000000	201	.	+	0.0146792
Chr1B	405000000	410000000	202	.	+	0.0080038
Chr1B	410000000	415000000	203	.	+	0.0017736
Chr1B	415000000	420000000	204	.	+	0.0016656
Chr1B	420000000	425000000	205	.	+	0.0060294
Chr1B	425000000	430000000	206	.	+	0.0116602
Chr1B	430000000	435000000	207	.	+	0.0021726
Chr1B	435000000	440000000	208	.	+	0.0037868
Chr1B	440000000	445000000	209	.	+	0.0079256
Chr1B	445000000	450000000	210	.	+	0.0026432
Chr1B	450000000	455000000	211	.	+	0.0088078
Chr1B	455000000	460000000	212	.	+	0.0019440
Chr1B	460000000	465000000	213	.	+	0.0056848
Chr1B	465000000	470000000	214	.	+	0.0089148
Chr1B	470000000	475000000	215	.	+	0.0149818
Chr1B	475000000	480000000	216	.	+	0.0068008
Chr1B	480000000	485000000	217	.	+	0.0053434
Chr1B	485000000	490000000	218	.	+	0.0015834
Chr1B	490000000	495000000	219	.	+	0.0045946
Chr1B	495000000	500000000	220	.	+	0.0018142
Chr1B	500000000	505000000	221	.	+	0.0139746
Chr1B	505000000	510000000	222	.	+	0.0038360
Chr1B	510000000	515000000	223	.	+	0.0118854
Chr1B	515000000	520000000	224	.	+	0.0094248
Chr1B	520000000	525000000	225	.	+	0.0012464
Chr1B	525000000	530000000	226	.	+	0.0027484
Chr1B	530000000	535000000	227	.	+	0.0015608
Chr1B	535000000	540000000	228	.	+	0.0047896
Chr1B	540000000	545000000	229	.	+	0.0024202
Chr1B	545000000	550000000	230	.	+	0.0065502
Chr1B	550000000	555000000	231	.	+	0.0019412
Chr1B	555000000	560000000	232	.	+	0.0035388
Chr1B	560000000	565000000	233	.	+	0.0018210
Chr1B	565000000	570000000	234	.	+	0.0355646
Chr1B	570000000	575000000	235	.	+	0.0024076
Chr1B	575000000	580000000	236	.	+	0.0070828
Chr1B	580000000	585000000	237	.	+	0.0037118
Chr1B	585000000	590000000	238	.	+	0.0011618
Chr1B	590000000	595000000	239	.	+	0.0055252
Chr1B	595000000	600000000	240	.	+	0.0036852
Chr1B	600000000	605000000	241	.	+	0.0026124
Chr1B	605000000	610000000	242	.	+	0.0117872
Chr1B	610000000	615000000	243	.	+	0.0018108
Chr1B	615000000	620000000	244	.	+	0.0012038
Chr1B	620000000	625000000	245	.	+	0.0056470
Chr1B	625000000	630000000	246	.	+	0.0041058
Chr1B	630000000	635000000	247	.	+	0.0029562
Chr1B	635000000	640000000	248	.	+	0.0031092
Chr1B	640000000	645000000	249	.	+	0.0021962
Chr1B	645000000	650000000	250	.	+	0.0042716
Chr1B	650000000	655000000	251	.	+	0.0025256
Chr1B	655000000	660000000	252	.	+	0.0028542
Chr1B	660000000	665000000	253	.	+	0.0213146
Chr1B	665000000	670000000	254	.	+	0.0042840
Chr1B	670000000	675000000	255	.	+	0.0052326
Chr1B	675000000	680000000	256	.	+	0.0092816
Chr1B	680000000	685000000	257	.	+	0.0099536
Chr1B	685000000	690000000	258	.	+	0.0061298
Chr1B	690000000	695000000	259	.	+	0.0021194
Chr1B	695000000	700000000	260	.	+	0.0027088
Chr1B	700000000	700547350	261	.	+	0.0017137
Chr1D	0	5000000	262	.	+	0.0019472
Chr1D	5000000	10000000	263	.	+	0.0031544
Chr1D	10000000	15000000	264	.	+	0.0030338
Chr1D	15000000	20000000	265	.	+	0.0026782
Chr1D	20000000	25000000	266	.	+	0.0122122
Chr1D	25000000	30000000	267	.	+	0.0013392
Chr1D	30000000	35000000	268	.	+	0.0051620
Chr1D	35000000	40000000	269	.	+	0.0022366
Chr1D	40000000	45000000	270	.	+	0.0093084
Chr1D	45000000	50000000	271	.	+	0.0035382
Chr1D	50000000	55000000	272	.	+	0.0032858
Chr1D	55000000	60000000	273	.	+	0.0093594
Chr1D	60000000	65000000	274	.	+	0.0034506
Chr1D	65000000	70000000	275	.	+	0.0063206
Chr1D	70000000	75000000	276	.	+	0.0034772
Chr1D	75000000	80000000	277	.	+	0.0015446
Chr1D	80000000	85000000	278	.	+	0.0019258
Chr1D	85000000	90000000	279	.	+	0.0020094
Chr1D	90000000	95000000	280	.	+	0.0050298
Chr1D	95000000	100000000	281	.	+	0.0011452
Chr1D	100000000	105000000	282	.	+	0.0070408
Chr1D	105000000	110000000	283	.	+	0.0065046
Chr1D	110000000	115000000	284	.	+	0.0042130
Chr1D	115000000	120000000	285	.	+	0.0015920
Chr1D	120000000	125000000	286	.	+	0.0053578
Chr1D	125000000	130000000	287	.	+	0.0013146
Chr1D	130000000	135000000	288	.	+	0.0095470
Chr1D	135000000	140000000	289	.	+	0.0010204
Chr1D	140000000	145000000	290	.	+	0.0009790
