chr1D	0	1000000	1	.	+	32
chr1D	1000000	2000000	2	.	+	50
chr1D	2000000	3000000	3	.	+	41
chr1D	3000000	4000000	4	.	+	66
chr1D	4000000	5000000	5	.	+	47
chr1D	5000000	6000000	6	.	+	54
chr1D	6000000	7000000	7	.	+	64
chr1D	7000000	8000000	8	.	+	59
chr1D	8000000	9000000	9	.	+	44
chr1D	9000000	10000000	10	.	+	37
chr1D	10000000	11000000	11	.	+	48
chr1D	11000000	12000000	12	.	+	44
chr1D	12000000	13000000	13	.	+	29
chr1D	13000000	14000000	14	.	+	34
chr1D	14000000	15000000	15	.	+	33
chr1D	15000000	16000000	16	.	+	12
chr1D	16000000	17000000	17	.	+	48
chr1D	17000000	18000000	18	.	+	31
chr1D	18000000	19000000	19	.	+	56
chr1D	19000000	20000000	20	.	+	61
chr1D	20000000	21000000	21	.	+	34
chr1D	21000000	22000000	22	.	+	30
chr1D	22000000	23000000	23	.	+	43
chr1D	23000000	24000000	24	.	+	16
chr1D	24000000	25000000	25	.	+	9
chr1D	25000000	26000000	26	.	+	56
chr1D	26000000	27000000	27	.	+	21
chr1D	27000000	28000000	28	.	+	36
chr1D	28000000	29000000	29	.	+	25
chr1D	29000000	30000000	30	.	+	31
chr1D	30000000	31000000	31	.	+	46
chr1D	31000000	32000000	32	.	+	24
chr1D	32000000	33000000	33	.	+	31
chr1D	33000000	34000000	34	.	+	29
chr1D	34000000	35000000	35	.	+	51
chr1D	35000000	36000000	36	.	+	29
chr1D	36000000	37000000	37	.	+	13
chr1D	37000000	38000000	38	.	+	18
chr1D	38000000	39000000	39	.	+	41
chr1D	39000000	40000000	40	.	+	20
chr1D	40000000	41000000	41	.	+	69
chr1D	41000000	42000000	42	.	+	48
chr1D	42000000	43000000	43	.	+	35
chr1D	43000000	44000000	44	.	+	24
chr1D	44000000	45000000	45	.	+	18
chr1D	45000000	46000000	46	.	+	15
chr1D	46000000	47000000	47	.	+	31
chr1D	47000000	48000000	48	.	+	7
chr1D	48000000	49000000	49	.	+	22
chr1D	49000000	50000000	50	.	+	22
chr1D	50000000	51000000	51	.	+	22
chr1D	51000000	52000000	52	.	+	14
chr1D	52000000	53000000	53	.	+	16
chr1D	53000000	54000000	54	.	+	11
chr1D	54000000	55000000	55	.	+	25
chr1D	55000000	56000000	56	.	+	20
chr1D	56000000	57000000	57	.	+	12
chr1D	57000000	58000000	58	.	+	27
chr1D	58000000	59000000	59	.	+	14
chr1D	59000000	60000000	60	.	+	13
chr1D	60000000	61000000	61	.	+	23
chr1D	61000000	62000000	62	.	+	19
chr1D	62000000	63000000	63	.	+	37
chr1D	63000000	64000000	64	.	+	24
chr1D	64000000	65000000	65	.	+	7
chr1D	65000000	66000000	66	.	+	24
chr1D	66000000	67000000	67	.	+	31
chr1D	67000000	68000000	68	.	+	15
chr1D	68000000	69000000	69	.	+	9
chr1D	69000000	70000000	70	.	+	16
chr1D	70000000	71000000	71	.	+	19
chr1D	71000000	72000000	72	.	+	17
chr1D	72000000	73000000	73	.	+	13
chr1D	73000000	74000000	74	.	+	10
chr1D	74000000	75000000	75	.	+	18
chr1D	75000000	76000000	76	.	+	9
